serial_number,terminal_id,deployment_date
0821536234,8806,2020-09-30
0821586507,32633,2021-02-04
0822233970,78510,2021-08-25
0821873800,772094,2024-03-14
0822215920,82356,2021-09-05
0821895422,60841,2021-05-23
0821897050,508715,2023-04-08
0821895422,62790,2021-05-31
0821892430,73723,2021-08-05
1850032814,120607,2022-03-02
0821587861,108512,2021-12-29
1850074596,92190,2021-10-14
0821590209,66516,2021-06-19
0821897423,790077,2024-05-30
0822237063,359016,2022-10-27
0821801244,45105,2021-03-22
0821934112,162171,2022-06-23
0822319918,807748,2024-08-21
0822236335,86840,2021-09-22
1850035552,114210,2022-01-31
0821570274,594947,2023-06-18
0821537961,17213,2020-11-03
1850076535,120692,2022-03-03
0821708785,434949,2022-12-21
0821542916,32087,2021-02-01
0821934687,71299,2021-07-14
0822058674,72101,2021-07-27
0821895520,776098,2024-04-01
1850083127,879656,2025-05-15
0822235470,159222,2022-06-19
1850083098,812080,2024-09-10
0821539145,121962,2022-03-08
1850073993,757169,2024-01-10
0821892531,776043,2024-04-01
0821587225,792134,2024-06-09
V9E0015787,857900,2025-02-26
0821892296,53868,2021-04-25
0821707474,159218,2022-06-19
0821897636,810310,2024-09-02
1850039488,89332,2021-09-30
0821928251,911300,2025-08-19
0822295909,556626,2023-05-18
0821579956,680475,2023-10-06
0821895284,860148,2025-03-05
1850081612,100096,2021-11-15
0821348743,2669,2020-07-16
1850047874,301853,2022-09-15
0821934618,882206,2025-05-20
0821580705,892534,2025-06-24
0822234541,339724,2022-10-11
0822313378,852973,2025-02-13
0822240548,69572,2021-07-05
1850080087,763474,2024-02-07
0822235052,124906,2022-03-18
0821580795,708832,2023-12-05
0821543471,24801,2020-11-29
0822239412,496729,2023-03-19
1850037982,838184,2024-12-19
0822296226,854353,2025-02-17
0821931999,148670,2022-06-07
0821579883,24433,2020-11-28
0822058674,329799,2022-10-03
0821930597,28535,2021-01-07
0822242051,855955,2025-02-20
0821705755,8498,2020-09-29
0822253186,167387,2022-07-04
0821210954,1172,2020-02-20
0821587859,19318,2020-11-11
0821870994,439569,2022-12-29
0821580852,7947,2020-09-27
0821581164,7810,2020-09-26
0821801239,128954,2022-04-10
1850035298,810712,2024-09-03
0822062786,824729,2024-11-04
0821386262,1764,2020-05-12
1850021852,113594,2022-01-27
0821543471,24907,2020-11-29
0821570061,3048,2020-08-10
0821897213,811906,2024-09-09
0821579438,131307,2022-04-20
0822243648,138823,2022-05-25
0822295898,890480,2025-06-17
0822298283,165217,2022-06-29
1850079504,438456,2022-12-27
0821587206,31334,2021-01-26
0821934175,110892,2022-01-13
0822063266,205891,2022-08-09
0821932005,464811,2023-02-07
1850077779,165021,2022-06-29
0822313043,647913,2023-08-21
0821895422,62611,2021-05-30
0821933317,105583,2021-12-13
0822237441,132832,2022-04-29
0821871475,166683,2022-07-03
0822060890,645276,2023-08-17
1850049189,635206,2023-08-02
0821545651,759852,2024-01-22
0821707139,506319,2023-04-04
0821893836,835412,2024-12-10
0822311764,842360,2025-01-05
0822311764,837934,2024-12-18
0821896565,785433,2024-05-11
1850047486,898716,2025-07-14
0821706311,876574,2025-05-06
0821897345,111542,2022-01-18
0821893734,51228,2021-04-17
0821536405,228978,2022-08-18
0821871340,30001,2021-01-17
0821708851,10692,2020-10-11
0822236532,553920,2023-05-15
0821537933,17565,2020-11-04
0821746858,870325,2025-04-10
0821898302,587365,2023-06-12
1850075308,137971,2022-05-24
0821578615,805193,2024-08-12
1850034445,92783,2021-10-17
1850037372,810717,2024-09-03
0821929495,460636,2023-02-01
0821589431,797784,2024-07-08
0821544965,618640,2023-07-04
0822295583,162191,2022-06-23
0822254147,80712,2021-08-29
0821897509,52485,2021-04-21
1850056628,108408,2021-12-28
1850047674,828538,2024-11-18
0821901050,116772,2022-02-13
0821707620,771300,2024-03-11
0821896908,128911,2022-04-09
1850042237,852282,2025-02-11
0821894467,105862,2021-12-14
1850038092,122338,2022-03-09
0821580804,4463,2020-08-25
0821545697,26922,2020-12-25
V9E0017971,865769,2025-03-23
1850028161,837461,2024-12-17
0822298132,588950,2023-06-13
0821931741,579937,2023-06-07
1850083099,697605,2023-10-29
1850036778,779530,2024-04-16
0821935198,199114,2022-08-06
0821211323,309372,2022-09-19
1850035083,810571,2024-09-03
0821930449,853621,2025-02-15
0822061441,476343,2023-02-21
0821468697,837714,2024-12-18
0821580817,902210,2025-07-23
0821705751,677353,2023-10-01
0821588203,789717,2024-05-29
0822298091,166940,2022-07-03
0822298730,826620,2024-11-11
0822066176,58145,2021-05-10
1850080690,137862,2022-05-24
0821873898,800579,2024-07-21
0822295847,69745,2021-07-05
0822236324,75228,2021-08-11
0821897324,876004,2025-05-04
0821799243,857369,2025-02-24
0821706888,563463,2023-05-24
1850038172,108422,2021-12-28
0822058459,805067,2024-08-11
1850056200,113578,2022-01-27
0821706715,11054,2020-10-13
1850075624,784660,2024-05-08
0821539111,124504,2022-03-16
0821543097,134904,2022-05-15
0821934260,140447,2022-05-27
0822244185,823707,2024-10-31
0821579459,792836,2024-06-11
1850074539,135342,2022-05-17
V9E0012177,887261,2025-06-03
1850073827,896048,2025-07-06
0821936120,112690,2022-01-24
0822242257,75429,2021-08-14
1850048360,100200,2021-11-16
0821898239,883326,2025-05-22
0821896286,883301,2025-05-22
0821590593,853765,2025-02-16
0821872414,31743,2021-01-28
0821543471,25000,2020-11-30
0821543405,117102,2022-02-14
0821898621,596397,2023-06-19
V9E0011733,886212,2025-05-31
1850056390,873179,2025-04-22
0821873230,486367,2023-03-06
0821932966,900085,2025-07-17
0821536998,5263,2020-09-02
0822216092,320610,2022-09-26
0821538805,785691,2024-05-12
1850083130,802198,2024-07-29
0821705701,105943,2021-12-14
0821706220,51497,2021-04-18
0821707996,8984,2020-10-01
0821586702,14252,2020-10-25
0822244129,85237,2021-09-16
0821897407,61778,2021-05-27
0821874098,29867,2021-01-16
0821541522,619992,2023-07-06
0821936591,792463,2024-06-10
0821705166,889834,2025-06-15
0821932725,892038,2025-06-23
0821386262,791601,2024-06-06
0822240121,88393,2021-09-28
0822233301,672555,2023-09-24
0822239189,672541,2023-09-24
0822254030,85686,2021-09-19
1850028869,578992,2023-06-06
0821298623,839383,2024-12-24
1850077778,763475,2024-02-07
0821892981,31779,2021-01-28
1850033974,794641,2024-06-23
0821748553,56649,2021-05-06
0821931160,45076,2021-03-22
0821536543,910942,2025-08-18
0822065862,66411,2021-06-17
0821543727,298179,2022-09-14
0821539997,792455,2024-06-10
1850073746,95410,2021-10-26
0822319833,370574,2022-11-06
0822237543,82624,2021-09-06
1850055576,882254,2025-05-20
0822234535,284426,2022-09-08
0822210096,771062,2024-03-10
0821932237,897164,2025-07-10
0822238805,175820,2022-07-21
1850037249,425803,2022-12-07
0821579883,24429,2020-11-28
0821543471,24780,2020-11-29
0821579459,21180,2020-11-17
0822314993,151573,2022-06-09
0821538338,869889,2025-04-09
0822059261,114070,2022-01-31
0821587684,342559,2022-10-13
1850076535,449269,2023-01-15
0821350501,773084,2024-03-19
V9E0009715,852248,2025-02-11
0822236643,339734,2022-10-11
0821536857,763360,2024-02-07
0821539044,867607,2025-03-29
0821927517,633583,2023-07-31
0821898415,50578,2021-04-14
0821579459,21134,2020-11-17
0821545697,26914,2020-12-25
0821896052,43643,2021-03-15
0821934855,542206,2023-05-07
1850021704,116077,2022-02-09
0821541414,55984,2021-05-04
1850037167,785604,2024-05-12
0821895692,366175,2022-11-02
0822060399,91455,2021-10-12
0821587391,129108,2022-04-10
0821539848,147728,2022-06-06
0821936585,65098,2021-06-07
0821709443,45111,2021-03-22
0821578722,13355,2020-10-22
0821537026,845967,2025-01-19
0821892537,420170,2022-11-29
0822298457,831916,2024-11-28
0821872946,95269,2021-10-26
0821707120,799356,2024-07-15
0822235172,85037,2021-09-15
1850077817,105991,2021-12-15
0821933678,65985,2021-06-13
1850037245,773260,2024-03-20
0821580138,173043,2022-07-17
0821580253,22088,2020-11-18
0821895422,63112,2021-06-01
0821579459,21131,2020-11-17
0821936309,54205,2021-04-26
0822295892,67743,2021-06-27
0821746717,27292,2020-12-28
0821891262,756458,2024-01-08
0821705899,87144,2021-09-23
0822253526,658593,2023-09-05
0821892521,446183,2023-01-10
0821930455,819499,2024-10-15
0821933339,821158,2024-10-21
0821872762,50932,2021-04-15
0821579459,21176,2020-11-17
0821894035,71484,2021-07-15
0821590035,17958,2020-11-06
0821898406,46794,2021-03-29
0821934650,663231,2023-09-11
0821873030,794682,2024-06-23
0821871332,52209,2021-04-20
1850108530,203887,2022-08-08
0821935896,677287,2023-10-01
0821579956,770724,2024-03-08
0822243742,836872,2024-12-16
0822243750,85018,2021-09-15
0822295583,763669,2024-02-08
0821748553,328707,2022-10-02
0821588008,17954,2020-11-06
0821897143,55085,2021-04-29
0821211216,366041,2022-11-02
0821579849,465893,2023-02-09
0821928498,506338,2023-04-04
0821708195,911781,2025-08-20
0822241607,907344,2025-08-07
1850075308,125295,2022-03-20
0822233298,831806,2024-11-28
0822312606,818591,2024-10-09
1850076535,675966,2023-09-29
0822313390,797976,2024-07-09
0821706340,619668,2023-07-06
1850049856,113671,2022-01-27
V9E0017732,872694,2025-04-20
0821541572,872660,2025-04-20
0821897847,895266,2025-07-02
0821538753,414180,2022-11-21
0822321414,590227,2023-06-14
0821891139,706905,2023-11-28
0821896841,409893,2022-11-17
0821930709,753548,2023-12-24
0821705775,799785,2024-07-17
1850038027,188730,2022-08-02
1850078056,123600,2022-03-14
0821390554,4667,2020-08-27
0821580795,5957,2020-09-10
0822254147,584406,2023-06-10
0822295915,80890,2021-08-30
1850048469,101118,2021-11-19
0821545697,26920,2020-12-25
1850055406,303812,2022-09-16
1850047567,108962,2022-01-03
0822062701,59379,2021-05-19
0821936030,44379,2021-03-18
0821543405,115188,2022-02-03
0821935961,58723,2021-05-17
0821298630,506929,2023-04-04
0821580189,552235,2023-05-14
0821930857,793000,2024-06-11
0822234895,685026,2023-10-11
1850077780,93030,2021-10-18
1850076782,754528,2023-12-28
V9E0012250,860801,2025-03-06
0821895422,70828,2021-07-11
0821898710,121884,2022-03-08
0821537693,138769,2022-05-25
0822298618,794975,2024-06-24
0822062786,783370,2024-05-02
0821707402,707323,2023-11-29
0821586463,781905,2024-04-28
0821706279,885703,2025-05-29
0821706344,896177,2025-07-06
0822236635,78237,2021-08-25
0821871977,511727,2023-04-12
0821590893,15245,2020-10-27
0821543417,27508,2020-12-28
1850034160,100761,2021-11-17
0821706609,8048,2020-09-27
1850080213,102089,2021-11-23
1850077332,98370,2021-11-07
0821707970,706343,2023-11-26
0821587861,528559,2023-04-27
0822238805,72714,2021-08-01
0821927366,48038,2021-04-06
1850073628,112797,2022-01-24
0821590297,562354,2023-05-23
0821579520,116143,2022-02-09
0821538031,17123,2020-11-03
0822243981,78404,2021-08-25
0822253944,86240,2021-09-20
0821544003,709988,2023-12-10
0821873590,53823,2021-04-25
0822240295,81322,2021-08-31
0822235917,83159,2021-09-08
0821799242,114752,2022-02-02
0821298489,34255,2021-02-14
0822244499,81702,2021-09-01
0822058376,114372,2022-02-01
0821350142,3388,2020-08-12
0822236643,513097,2023-04-14
0821898192,506004,2023-04-03
0822062978,624944,2023-07-15
0822315560,710007,2023-12-10
0821589108,111164,2022-01-16
0822297722,80473,2021-08-29
0821539192,819674,2024-10-15
0821897182,367666,2022-11-03
V9E0017908,866852,2025-03-26
0822059486,85829,2021-09-19
1850109096,106970,2021-12-20
0821892537,898065,2025-07-13
0822235599,448690,2023-01-14
0822063326,812431,2024-09-11
0821930283,36367,2021-03-03
0821585757,30280,2021-01-18
0822238606,69623,2021-07-05
0821543405,503624,2023-03-29
1850036608,325188,2022-09-29
0821570109,139761,2022-05-26
0821897606,852730,2025-02-12
V9E0012645,863918,2025-03-17
0822296175,416229,2022-11-23
0821895422,59995,2021-05-20
0822061441,678247,2023-10-03
0822235531,74087,2021-08-08
0822253225,835447,2024-12-10
1850025389,365948,2022-11-02
1850083230,203395,2022-08-08
0821896169,104751,2021-12-09
0822214113,909125,2025-08-12
0821537293,627849,2023-07-20
0821930642,899863,2025-07-17
0822295875,799420,2024-07-16
0821211319,859787,2025-03-03
V9E0015021,851975,2025-02-10
0821898126,129240,2022-04-11
0822297625,895193,2025-07-02
0821896752,324804,2022-09-29
0821537330,790494,2024-06-02
0821895422,61998,2021-05-27
0822240162,72253,2021-07-28
0822058400,75616,2021-08-15
V9E0015555,907167,2025-08-06
0821927952,221796,2022-08-15
0821897580,302209,2022-09-15
1850039877,328920,2022-10-02
0821708604,372913,2022-11-08
0821586972,23222,2020-11-22
1850074927,94569,2021-10-24
1850035025,776291,2024-04-02
0821897213,772133,2024-03-14
0821895913,176051,2022-07-21
0822243826,107661,2021-12-23
0821570151,465059,2023-02-07
1850027449,810736,2024-09-03
0821589234,820353,2024-10-17
0821872309,817056,2024-10-02
0821929373,154680,2022-06-13
0821893296,34347,2021-02-15
0821893861,118031,2022-02-17
0821927899,110004,2022-01-09
0821706275,10976,2020-10-12
0821931733,831909,2024-11-28
0821706186,846744,2025-01-21
0821709440,845736,2025-01-19
0821350493,576467,2023-06-05
0821891278,87479,2021-09-25
0821537933,892567,2025-06-24
1850080937,89849,2021-10-04
0822312080,792847,2024-06-11
0821298489,119900,2022-02-28
0822063494,75286,2021-08-12
1850037729,95394,2021-10-26
0821897364,56939,2021-05-06
0821898416,812132,2024-09-10
0821872762,51650,2021-04-18
0822253569,82554,2021-09-06
1850077098,135275,2022-05-16
0822298074,710372,2023-12-11
1850108261,96585,2021-10-30
0822298283,134718,2022-05-14
0821797574,535638,2023-05-02
0821873800,885423,2025-05-28
0822241132,340658,2022-10-12
0821580705,7354,2020-09-23
0821928480,44180,2021-03-17
0821350392,4328,2020-08-24
0821896181,54885,2021-04-28
0821873481,65359,2021-06-08
0821872819,30064,2021-01-17
0821893856,65825,2021-06-11
0821893254,29536,2021-01-14
0821929765,59634,2021-05-19
0822242882,909918,2025-08-14
0821707302,31321,2021-01-26
1850075624,769931,2024-03-05
1850034451,92757,2021-10-17
0821580253,763705,2024-02-08
0821894699,892980,2025-06-25
1850034953,703688,2023-11-15
0821579459,21184,2020-11-17
0821542916,32045,2021-02-01
V9E0011817,854315,2025-02-17
0822297672,81609,2021-09-01
0821545829,26257,2020-12-21
0822242882,81826,2021-09-01
0821586935,916627,2025-09-07
0821536863,780736,2024-04-22
1850081717,820894,2024-10-20
0821934176,867311,2025-03-27
1850047874,878564,2025-05-13
0822240807,914447,2025-08-30
0821538695,5994,2020-09-12
0821873128,465414,2023-02-08
0821894699,205608,2022-08-09
0822236089,69236,2021-07-04
0821874060,134083,2022-05-11
0822298000,904191,2025-07-29
0821936092,109244,2022-01-04
0821927672,433443,2022-12-19
0821539813,830930,2024-11-25
0822244360,861585,2025-03-09
0821872321,33001,2021-02-07
0821895422,60742,2021-05-23
0821536249,5506,2020-09-06
0821872414,68600,2021-06-29
1850039210,89857,2021-10-04
1850081767,820071,2024-10-16
0822243218,859362,2025-03-02
0821580795,806981,2024-08-19
0821895199,38752,2021-03-03
0822239165,587074,2023-06-12
0821538318,486643,2023-03-06
1850082842,91643,2021-10-12
0821536855,472931,2023-02-17
0821537055,159219,2022-06-19
0822254030,828612,2024-11-18
0821895630,843893,2025-01-12
0822062177,865314,2025-03-21
0821586911,13520,2020-10-22
0821545281,109792,2022-01-08
0822064090,65029,2021-06-07
0822211597,107702,2021-12-23
0821898406,42945,2021-03-11
1850035117,221095,2022-08-15
0822244354,89194,2021-09-30
0822295915,788119,2024-05-22
0822314806,244621,2022-08-24
1850033942,461666,2023-02-03
0821931365,422608,2022-12-01
0822234809,75210,2021-08-11
0822216077,71195,2021-07-13
0821587936,24641,2020-11-29
0821570374,3763,2020-08-17
0821589850,63253,2021-06-01
0821538290,12804,2020-10-20
0822236908,899119,2025-07-15
0822239820,838642,2024-12-22
0821897636,97180,2021-11-01
0821935961,775339,2024-03-28
0821871030,48158,2021-04-06
0821708078,8490,2020-09-28
0821538807,5962,2020-09-10
0821543471,24995,2020-11-30
0822296415,672550,2023-09-24
0822298132,776358,2024-04-02
0821298531,3340,2020-08-12
0821797692,25953,2020-12-19
0822060882,65726,2021-06-10
0821066966,595053,2023-06-18
V9E0014150,873372,2025-04-23
0821893856,317592,2022-09-24
0821579438,30925,2021-01-21
0822298624,79309,2021-08-28
0821928071,413110,2022-11-20
1850037236,876602,2025-05-06
0821705593,820705,2024-10-19
0821537767,824371,2024-11-03
0822061423,96472,2021-10-30
0821927935,113979,2022-01-30
0821898416,289464,2022-09-10
1850081728,187148,2022-08-01
0821898283,144928,2022-06-02
0821543004,180405,2022-07-27
1850074663,186729,2022-08-01
0821350386,107790,2021-12-23
0822059123,573137,2023-06-01
0822244113,854555,2025-02-17
0822235722,896567,2025-07-08
0822215920,897468,2025-07-10
0821893731,795632,2024-06-27
1850079641,769463,2024-03-04
0821870961,883352,2025-05-22
1850083237,827415,2024-11-13
0821936747,59197,2021-05-18
0821893804,136755,2022-05-22
0821871776,320219,2022-09-26
0821931640,129986,2022-04-13
0821894649,824624,2024-11-04
0822236492,867292,2025-03-27
0822298194,82430,2021-09-05
1850081079,103405,2021-11-30
0821294257,809006,2024-08-28
0821929239,174383,2022-07-19
0821543577,835464,2024-12-10
0822253824,854906,2025-02-18
0821537999,884175,2025-05-25
0821588706,19828,2020-11-13
0821538772,887668,2025-06-04
0822297574,87267,2021-09-23
1850035298,301979,2022-09-15
0822311780,562675,2023-05-23
0822235542,787360,2024-05-19
0821898621,58549,2021-05-11
0821936752,491631,2023-03-12
1850038697,91990,2021-10-13
0821931788,46219,2021-03-27
0821543471,24997,2020-11-30
0821872762,62847,2021-05-31
0822315793,915265,2025-09-02
0822239820,68343,2021-06-29
0821706220,11811,2020-10-15
0822238786,74195,2021-08-08
1850021498,119201,2022-02-23
0821893112,52276,2021-04-20
0821746758,27085,2020-12-27
0821897182,821828,2024-10-24
0821589557,15016,2020-10-27
0821707620,7959,2020-09-27
0821543743,19471,2020-11-12
0822295771,71556,2021-07-15
1850076063,121627,2022-03-07
1850021778,902284,2025-07-23
1850034828,137110,2022-05-23
0821588651,15809,2020-10-29
0821931951,754246,2023-12-27
0822236551,762906,2024-02-05
0821929769,909614,2025-08-13
0821935753,584194,2023-06-10
0821586822,25078,2020-12-01
0821350493,3495,2020-08-13
0822235520,864494,2025-03-18
0821570289,3904,2020-08-18
0821894341,47476,2021-04-01
1850035522,763042,2024-02-06
0821933861,58301,2021-05-11
0821707114,754967,2023-12-31
0821587205,89959,2021-10-05
0821932189,318687,2022-09-25
0821893151,759854,2024-01-22
0821586935,99049,2021-11-10
0821537041,4347,2020-08-25
1850108856,784728,2024-05-08
0822236163,802067,2024-07-28
0822234536,72982,2021-08-02
0821579668,72998,2021-08-02
0821898069,55500,2021-05-04
0821542916,32091,2021-02-01
0822238886,74237,2021-08-08
1850021561,810634,2024-09-03
V9E0011606,862990,2025-03-13
0821386381,876433,2025-05-05
0821708284,134092,2022-05-11
0822312468,86103,2021-09-20
0821539111,103120,2021-11-29
0822238043,137908,2022-05-24
0822237278,277552,2022-09-05
1850030773,552363,2023-05-14
0822059067,498005,2023-03-21
0821570109,345700,2022-10-16
0822311178,86062,2021-09-20
0821895127,105936,2021-12-14
0821928429,898656,2025-07-14
0821708653,9292,2020-10-03
